location,source,target,id,fuzzy,context,developer_comments
"src/routes/messages.js","Privacy Policy",個人情報保護方針,"general.privacyPolicy",false,"general.privacyPolicy","general.privacyPolicy"
"src/routes/messages.js","Terms of Service",サービス利用規約,"general.termsOfService",false,"general.termsOfService","general.termsOfService"
"src/components/Navigation/messages.js",Buy,購入,"navigation.buy",false,"buy link in header","buy link in header"
"src/components/Navigation/messages.js",Download,ダウンロード,"navigation.download",false,"Download link in header","Download link in header"
"src/components/Navigation/messages.js",Features,機能,"navigation.features",false,"Features link in header","Features link in header"
"src/routes/buy/messages.js","Purchase 3 ByteFence Pro licenses at a discount price","割引価格でByteFence Proライセンスを3つも購入できます。","buy.bannerPlanSubTitle",false,"buy bannerPlanSubTitle","buy bannerPlanSubTitle"
"src/routes/buy/messages.js","Keep Your Family and Friends Protected",あなたの家族や友人を保護します。,"buy.bannerPlanTitle",false,"buy bannerPlanTitle","buy bannerPlanTitle"
"src/routes/buy/messages.js","ByteFence Anti-Malware has blocked {blocked} and removed {removed} harmful malware from your computer. Your online privacy protection is important to us.","","buy.renewalSubtitle",false,"buy renewalSubtitle","buy renewalSubtitle"
"src/routes/buy/messages.js","We want to Continue Protecting your online Privacy",オンライン上のあなたの個人情報の保護を継続させてください。,"buy.renewalTitle",false,"buy renewalTitle","buy renewalTitle"
"src/routes/buy/messages.js","Select a Plan",プラン選択,"buy.selectPlan",false,"buy selectPlan","buy selectPlan"
"src/routes/buy/messages.js","ByteFence Anti-malware’s cutting edge software detects and removes Trojans, Worms, Spyware, Crapware and other high risk malware","ByteFence Anti-Malwareは、Trojan・ワーム・スパイウェア・クラップウェアなどの高い危険性があるマルウェアを検出し駆除します。","buy.subtitle",false,"buy subtitle","buy subtitle"
"src/routes/buy/messages.js","Buy the best defense against malware",最強のアンチマルウェアソフトを購入してください,"buy.title",false,"buy title","buy title"
"src/routes/Home/components/ProductsTable/messages.js","Buy Now",今すぐ購入,"home.productsTable.buyNow",false,"Home ProductsTable buyNow","Home ProductsTable buyNow"
"src/routes/Home/components/ProductsTable/messages.js","Free Download",無料ダウンロード,"home.productsTable.freeDownload",false,"Home ProductsTable freeDownload","Home ProductsTable freeDownload"
"src/routes/Home/components/ProductsTable/messages.js","Learn more",もっと知る,"home.productsTable.learnMore",false,"Home ProductsTable learnMore","Home ProductsTable learnMore"
"src/routes/Home/components/ProductsTable/messages.js","Scans for Crapware",スキャン（クラップウェア）,"home.productsTable.row1",false,"Home ProductsTable row1","Home ProductsTable row1"
"src/routes/Home/components/ProductsTable/messages.js","Scans for Malware",スキャン（マルウェア）,"home.productsTable.row2",false,"Home ProductsTable row2","Home ProductsTable row2"
"src/routes/Home/components/ProductsTable/messages.js","Real-time scans for Crapware",リアルタイム・スキャン（クラップウェア）,"home.productsTable.row3",false,"Home ProductsTable row3","Home ProductsTable row3"
"src/routes/Home/components/ProductsTable/messages.js","Real-time scans for Malware",リアルタイム・スキャン（マルウェア）,"home.productsTable.row4",false,"Home ProductsTable row4","Home ProductsTable row4"
"src/routes/Home/components/ProductsTable/messages.js","Removes Crapware",クラップウェア駆除,"home.productsTable.row5",false,"Home ProductsTable row5","Home ProductsTable row5"
"src/routes/Home/components/ProductsTable/messages.js","Removes Malware",マルウェア駆除,"home.productsTable.row6",false,"Home ProductsTable row6","Home ProductsTable row6"
"src/routes/Home/components/ProductsTable/messages.js","Download The <b>Product</b> That <b>Fits You</b>","","home.productsTable.title",false,"Home ProductsTable Title","Home ProductsTable Title"
"src/components/Layout/components/CallCenterNavigation/messages.js","brought to you by Byte Technologies","","callCenterLayout.header.text",false,"callCenterLayout.header.text","callCenterLayout.header.text"
"src/routes/ByteVPNSuccess/components/RegularPage/messages.js",Copy,コピー,"bytevpn.success.copy",false,"bytevpn.success.copy","bytevpn.success.copy"
"src/routes/ByteVPNSuccess/components/RegularPage/messages.js",Copied!,コピーしました！,"bytevpn.success.copySuccess",false,"bytevpn.success.copySuccess","bytevpn.success.copySuccess"
"src/routes/ByteVPNSuccess/components/RegularPage/messages.js","Download now",今すぐダウンロード,"bytevpn.success.download",false,"bytevpn.success.download","bytevpn.success.download"
"src/routes/ByteVPNSuccess/components/RegularPage/messages.js","Please check your e-mail, we sent you an e-mail with the username and password to the following mail:","","bytevpn.success.emailField",false,"bytevpn.success.emailField","bytevpn.success.emailField"
"src/routes/ByteVPNSuccess/components/RegularPage/messages.js","If you don't have ByteVPN software installed, please download and install","","bytevpn.success.guideStep1",false,"bytevpn.success.guideStep1","bytevpn.success.guideStep1"
"src/routes/ByteVPNSuccess/components/RegularPage/messages.js","Open the ByteVPN software","","bytevpn.success.guideStep2",false,"bytevpn.success.guideStep2","bytevpn.success.guideStep2"
"src/routes/ByteVPNSuccess/components/RegularPage/messages.js","Enter your username and password into the dedicated fields","","bytevpn.success.guideStep3",false,"bytevpn.success.guideStep3","bytevpn.success.guideStep3"
"src/routes/ByteVPNSuccess/components/RegularPage/messages.js","Press on the “Log In” button","","bytevpn.success.guideStep4",false,"bytevpn.success.guideStep4","bytevpn.success.guideStep4"
"src/routes/ByteVPNSuccess/components/RegularPage/messages.js","ByteVPN Login Guide","","bytevpn.success.guideTitle",false,"bytevpn.success.guideTitle","bytevpn.success.guideTitle"
"src/routes/ByteVPNSuccess/components/RegularPage/messages.js","Congratulations!<br />You have Successfully Purchased <br />ByteVPN","","bytevpn.success.heading",false,"bytevpn.success.heading","bytevpn.success.heading"
"src/routes/ByteVPNSuccess/components/RegularPage/messages.js","Username: <b>{userName}</b><br/>Password: <b>{password}</b>","","bytevpn.success.modalBody",false,"bytevpn.success.modalBody","bytevpn.success.modalBody"
"src/routes/ByteVPNSuccess/components/RegularPage/messages.js","Please make sure you copied your credentials","","bytevpn.success.modalTitle",false,"bytevpn.success.modalTitle","bytevpn.success.modalTitle"
"src/routes/ByteVPNSuccess/components/RegularPage/messages.js","Please note, you will also receive an online receipt to your e-mail",尚、オンライン受領書もお受け取りになるでしょう。,"bytevpn.success.note",false,"bytevpn.success.note","bytevpn.success.note"
"src/routes/ByteVPNSuccess/components/RegularPage/messages.js",OK,OK,"bytevpn.success.ok",false,"bytevpn.success.ok","bytevpn.success.ok"
"src/routes/ByteVPNSuccess/components/RegularPage/messages.js","Your password is","","bytevpn.success.passwordField",false,"bytevpn.success.passwordField","bytevpn.success.passwordField"
"src/routes/ByteVPNSuccess/components/RegularPage/messages.js","Your username is","","bytevpn.success.usernameField",false,"bytevpn.success.usernameField","bytevpn.success.usernameField"
"src/routes/messages.js","1 Month",1ヶ月,"1m.vpnSuccessPage.periodTitle",false,"1m.vpnSuccessPage.periodTitle","1m.vpnSuccessPage.periodTitle"
"src/routes/messages.js","1 Year",1年,"1y.vpnSuccessPage.periodTitle",false,"1y.vpnSuccessPage.periodTitle","1y.vpnSuccessPage.periodTitle"
"src/routes/messages.js","2 Years",2年間,"2y.vpnSuccessPage.periodTitle",false,"2y.vpnSuccessPage.periodTitle","2y.vpnSuccessPage.periodTitle"
"src/components/CallCenterSuccessPage/messages.js","If you have any problems or questions, feel free to call the ByteVPN Activation Team at","","successPage.callcenter.activationTip",false,"successPage.callcenter.activationTip","successPage.callcenter.activationTip"
"src/components/CallCenterSuccessPage/messages.js","If you have any problems or questions, feel free to call the ByteFence Activation Team at","","successPage.callcenter.activationTipByteFence",false,"successPage.callcenter.activationTipByteFence","successPage.callcenter.activationTipByteFence"
"src/components/CallCenterSuccessPage/messages.js","Activate <span>ByteVPN</span> utility by calling:","","successPage.callcenter.card1Description",false,"successPage.callcenter.card1Description","successPage.callcenter.card1Description"
"src/components/CallCenterSuccessPage/messages.js","Call us 24/7 with any questions toll free","","successPage.callcenter.card1Description2",false,"successPage.callcenter.card1Description2","successPage.callcenter.card1Description2"
"src/components/CallCenterSuccessPage/messages.js","Activate <span>ByteFence</span> utility by calling:","","successPage.callcenter.card1DescriptionByteFence",false,"successPage.callcenter.card1DescriptionByteFence","successPage.callcenter.card1DescriptionByteFence"
"src/components/CallCenterSuccessPage/messages.js","Option 01","","successPage.callcenter.card1Title",false,"successPage.callcenter.card1Title","successPage.callcenter.card1Title"
"src/components/CallCenterSuccessPage/messages.js","Activate <span>ByteVPN</span> Manually:","","successPage.callcenter.card2Description",false,"successPage.callcenter.card2Description","successPage.callcenter.card2Description"
"src/components/CallCenterSuccessPage/messages.js","If you choose not to use the phone activation service at <br /><span>{phoneNumber}</span>, you may open ByteVPN and enter your username and password into the login window.","","successPage.callcenter.card2Description2",false,"successPage.callcenter.card2Description2","successPage.callcenter.card2Description2"
"src/components/CallCenterSuccessPage/messages.js","If you choose not to use the phone activation service at <br /><span>{phoneNumber}</span>, you may open ByteFence and enter your registration key into the “Activate Now” window.","","successPage.callcenter.card2Description2ByteFence",false,"successPage.callcenter.card2Description2ByteFence","successPage.callcenter.card2Description2ByteFence"
"src/components/CallCenterSuccessPage/messages.js","Activate <span>ByteFence</span> Manually:","","successPage.callcenter.card2DescriptionByteFence",false,"successPage.callcenter.card2DescriptionByteFence","successPage.callcenter.card2DescriptionByteFence"
"src/components/CallCenterSuccessPage/messages.js","Option 02","","successPage.callcenter.card2Title",false,"successPage.callcenter.card2Title","successPage.callcenter.card2Title"
"src/components/CallCenterSuccessPage/messages.js","You can activate your ByteVPN® application in one of two ways:","","successPage.callcenter.column1Title",false,"successPage.callcenter.column1Title","successPage.callcenter.column1Title"
"src/components/CallCenterSuccessPage/messages.js","You can activate your ByteFence® application in one of two ways:","","successPage.callcenter.column1TitleByteFence",false,"successPage.callcenter.column1TitleByteFence","successPage.callcenter.column1TitleByteFence"
"src/components/CallCenterSuccessPage/messages.js","License Details:","","successPage.callcenter.column2Title",false,"successPage.callcenter.column2Title","successPage.callcenter.column2Title"
"src/components/CallCenterSuccessPage/messages.js",Copy,コピー,"successPage.callcenter.copy",false,"successPage.callcenter.copy","successPage.callcenter.copy"
"src/components/CallCenterSuccessPage/messages.js",Copied!,コピーしました！,"successPage.callcenter.copySuccess",false,"successPage.callcenter.copySuccess","successPage.callcenter.copySuccess"
"src/components/CallCenterSuccessPage/messages.js","Licensed To:","","successPage.callcenter.emailTitle",false,"successPage.callcenter.emailTitle","successPage.callcenter.emailTitle"
"src/components/CallCenterSuccessPage/messages.js","Thank you for purchasing ByteVPN","","successPage.callcenter.heading",false,"successPage.callcenter.heading","successPage.callcenter.heading"
"src/components/CallCenterSuccessPage/messages.js","Thank you for purchasing ByteFence Anti-Malware Pro","","successPage.callcenter.headingByteFence",false,"successPage.callcenter.headingByteFence","successPage.callcenter.headingByteFence"
"src/components/CallCenterSuccessPage/messages.js","part of the Byte Technologies Suite of Malware detection and removal Tools","","successPage.callcenter.headingSecondaryByteFence",false,"successPage.callcenter.headingSecondaryByteFence","successPage.callcenter.headingSecondaryByteFence"
"src/components/CallCenterSuccessPage/messages.js","Registration Key:","","successPage.callcenter.keyTitle",false,"successPage.callcenter.keyTitle","successPage.callcenter.keyTitle"
"src/components/CallCenterSuccessPage/messages.js","Important! You must login to ByteVPN in order to use the application.","","successPage.callcenter.note",false,"successPage.callcenter.note","successPage.callcenter.note"
"src/components/CallCenterSuccessPage/messages.js","Important! You must activate the ByteFence application to use the program.","","successPage.callcenter.noteByteFence",false,"successPage.callcenter.noteByteFence","successPage.callcenter.noteByteFence"
"src/components/CallCenterSuccessPage/messages.js",Password:,"","successPage.callcenter.passwordTitle",false,"successPage.callcenter.passwordTitle","successPage.callcenter.passwordTitle"
"src/components/CallCenterSuccessPage/messages.js",ByteVPN,"","successPage.callcenter.product",false,"successPage.callcenter.product","successPage.callcenter.product"
"src/components/CallCenterSuccessPage/messages.js","Compatible with both PC and mobile","","successPage.callcenter.productAdvantage1",false,"successPage.callcenter.productAdvantage1","successPage.callcenter.productAdvantage1"
"src/components/CallCenterSuccessPage/messages.js","Works Amazingly Alongside Every Other AV Software",他メーカーのアンチウィルスソフトと一緒に使っても優れた効果を発揮します。,"successPage.callcenter.productAdvantage1ByteFence",false,"successPage.callcenter.productAdvantage1ByteFence","successPage.callcenter.productAdvantage1ByteFence"
"src/components/CallCenterSuccessPage/messages.js","Efficiently protects your privacy","","successPage.callcenter.productAdvantage2",false,"successPage.callcenter.productAdvantage2","successPage.callcenter.productAdvantage2"
"src/components/CallCenterSuccessPage/messages.js","Reliable Protection for Your Daily Use and Work",日常的な使用やビジネスで信頼がおけるPC保護,"successPage.callcenter.productAdvantage2ByteFence",false,"successPage.callcenter.productAdvantage2ByteFence","successPage.callcenter.productAdvantage2ByteFence"
"src/components/CallCenterSuccessPage/messages.js","Secures your online activity from end to end","","successPage.callcenter.productAdvantage3",false,"successPage.callcenter.productAdvantage3","successPage.callcenter.productAdvantage3"
"src/components/CallCenterSuccessPage/messages.js","The Best Defense Against Unwanted Adware",望ましくないアドウェアに対する最高の防御手段,"successPage.callcenter.productAdvantage3ByteFence",false,"successPage.callcenter.productAdvantage3ByteFence","successPage.callcenter.productAdvantage3ByteFence"
"src/components/CallCenterSuccessPage/messages.js","Learn more about ByteVPN","","successPage.callcenter.productAdvantagesTitle",false,"successPage.callcenter.productAdvantagesTitle","successPage.callcenter.productAdvantagesTitle"
"src/components/CallCenterSuccessPage/messages.js","Learn more about ByteFence Anti-Malware","","successPage.callcenter.productAdvantagesTitleByteFence",false,"successPage.callcenter.productAdvantagesTitleByteFence","successPage.callcenter.productAdvantagesTitleByteFence"
"src/components/CallCenterSuccessPage/messages.js",ByteFence,"","successPage.callcenter.productByteFence",false,"successPage.callcenter.productByteFence","successPage.callcenter.productByteFence"
"src/components/CallCenterSuccessPage/messages.js","User name:","","successPage.callcenter.userNameTitle",false,"successPage.callcenter.userNameTitle","successPage.callcenter.userNameTitle"
"src/routes/messages.js","1 Computer, 1 Month","","1m.byteFenceSuccessPage.periodTitle",false,"1m.byteFenceSuccessPage.periodTitle","1m.byteFenceSuccessPage.periodTitle"
"src/routes/messages.js","1 Computer, 1 Year","","1y.byteFenceSuccessPage.periodTitle",false,"1y.byteFenceSuccessPage.periodTitle","1y.byteFenceSuccessPage.periodTitle"
"src/routes/messages.js","3 Computers, 1 Year","","1y3.byteFenceSuccessPage.periodTitle",false,"1y3.byteFenceSuccessPage.periodTitle","1y3.byteFenceSuccessPage.periodTitle"
"src/routes/messages.js","1 Computer, 2 Years","","2y.byteFenceSuccessPage.periodTitle",false,"2y.byteFenceSuccessPage.periodTitle","2y.byteFenceSuccessPage.periodTitle"
"src/routes/messages.js","1 Computer, 3 Years","","3y.byteFenceSuccessPage.periodTitle",false,"3y.byteFenceSuccessPage.periodTitle","3y.byteFenceSuccessPage.periodTitle"
"src/routes/messages.js","1 Computer, 6 Months","","6m.byteFenceSuccessPage.periodTitle",false,"6m.byteFenceSuccessPage.periodTitle","6m.byteFenceSuccessPage.periodTitle"
"src/routes/Success/components/RegularPage/messages.js",Copy,コピー,"bytefence.success.copy",false,"bytefence.success.copy","bytefence.success.copy"
"src/routes/Success/components/RegularPage/messages.js",Copied!,コピーしました！,"bytefence.success.copySuccess",false,"bytefence.success.copySuccess","bytefence.success.copySuccess"
"src/routes/Success/components/RegularPage/messages.js","Download now",今すぐダウンロード,"bytefence.success.download",false,"bytefence.success.download","bytefence.success.download"
"src/routes/Success/components/RegularPage/messages.js","Please check your e-mail, we sent you an e-mail with the license key to the following email: <b>{email}</b>","","bytefence.success.emailField",false,"bytefence.success.emailField","bytefence.success.emailField"
"src/routes/Success/components/RegularPage/messages.js","If you don't have ByteFence Anti-Malware Program installed, please download and install",まだ、ByteFenceアンチマルウェアプログラムをインストールされていなければ、ダウンロードしてインストールしてください。,"bytefence.success.guideStep1",false,"bytefence.success.guideStep1","bytefence.success.guideStep1"
"src/routes/Success/components/RegularPage/messages.js","Open the ByteFence Anti-Malware Program",ByteFenceアンチマルウェアプログラムを開きます。\,"bytefence.success.guideStep2",false,"bytefence.success.guideStep2","bytefence.success.guideStep2"
"src/routes/Success/components/RegularPage/messages.js","Press the ACTIVATE link on the top right corner",右上のライセンス認証リンクを押します。,"bytefence.success.guideStep3",false,"bytefence.success.guideStep3","bytefence.success.guideStep3"
"src/routes/Success/components/RegularPage/messages.js","Enter your license key into the activation box"," ライセンスキーを認証ボックスに入力します。","bytefence.success.guideStep4",false,"bytefence.success.guideStep4","bytefence.success.guideStep4"
"src/routes/Success/components/RegularPage/messages.js","Please note: Your key is not 1111-2222-3333-4444. Enter the key into the ByteFence Program and not into this webpage",注意：キーは1111-2222-3333-4444ではありません。キーをByteFenceプログラムに入力してください。このページではありません。,"bytefence.success.guideStep5",false,"bytefence.success.guideStep4","bytefence.success.guideStep4"
"src/routes/Success/components/RegularPage/messages.js","Press the Activate button",認証ボタンを押します。,"bytefence.success.guideStep6",false,"bytefence.success.guideStep6","bytefence.success.guideStep6"
"src/routes/Success/components/RegularPage/messages.js","ByteFence Anti-Malware Pro Activation Guide:","","bytefence.success.guideTitle",false,"bytefence.success.guideTitle","bytefence.success.guideTitle"
"src/routes/Success/components/RegularPage/messages.js","Congratulations!<br/>You have Successfully Purchased<br/>ByteFence Anti-Malware Pro","","bytefence.success.heading",false,"bytefence.success.heading","bytefence.success.heading"
"src/routes/Success/components/RegularPage/messages.js","Your license key is",ライセンスキー：,"bytefence.success.licenceField",false,"bytefence.success.licenceField","bytefence.success.licenceField"
"src/routes/Success/components/RegularPage/messages.js","Please make sure you copied your license key",ライセンスキーをコピーするのを忘れないでください。,"bytefence.success.modalTitle",false,"bytefence.success.modalTitle","bytefence.success.modalTitle"
"src/routes/Success/components/RegularPage/messages.js","Please note, you will also receive an online receipt to your e-mail",尚、オンライン受領書もお受け取りになるでしょう。,"bytefence.success.note",false,"bytefence.success.note","bytefence.success.note"
"src/routes/Success/components/RegularPage/messages.js",OK,OK,"bytefence.success.ok",false,"bytefence.success.ok","bytefence.success.ok"
